id;mes;ano;RegiaoAdministrativa;natureza;quantidade
26394;6;2024;JARDIM BOTÂNICO;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;3
26395;7;2024;JARDIM BOTÂNICO;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;4
26396;8;2024;JARDIM BOTÂNICO;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;3
26397;9;2024;JARDIM BOTÂNICO;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;3
26398;10;2024;JARDIM BOTÂNICO;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;0
26399;11;2024;JARDIM BOTÂNICO;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;1
26400;12;2024;JARDIM BOTÂNICO;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;4
26401;1;2024;JARDIM BOTÂNICO;POSSE/PORTE DE ARMA;4
26402;2;2024;JARDIM BOTÂNICO;POSSE/PORTE DE ARMA;2
26403;3;2024;JARDIM BOTÂNICO;POSSE/PORTE DE ARMA;0
26404;4;2024;JARDIM BOTÂNICO;POSSE/PORTE DE ARMA;1
26405;5;2024;JARDIM BOTÂNICO;POSSE/PORTE DE ARMA;2
26406;6;2024;JARDIM BOTÂNICO;POSSE/PORTE DE ARMA;4
26407;7;2024;JARDIM BOTÂNICO;POSSE/PORTE DE ARMA;1
26408;8;2024;JARDIM BOTÂNICO;POSSE/PORTE DE ARMA;3
26409;9;2024;JARDIM BOTÂNICO;POSSE/PORTE DE ARMA;3
26410;10;2024;JARDIM BOTÂNICO;POSSE/PORTE DE ARMA;7
26411;11;2024;JARDIM BOTÂNICO;POSSE/PORTE DE ARMA;1
26412;12;2024;JARDIM BOTÂNICO;POSSE/PORTE DE ARMA;0
26413;1;2024;JARDIM BOTÂNICO;ROUBO A TRANSEUNTE;27
26414;2;2024;JARDIM BOTÂNICO;ROUBO A TRANSEUNTE;14
26415;3;2024;JARDIM BOTÂNICO;ROUBO A TRANSEUNTE;17
26416;4;2024;JARDIM BOTÂNICO;ROUBO A TRANSEUNTE;22
26417;5;2024;JARDIM BOTÂNICO;ROUBO A TRANSEUNTE;23
26418;6;2024;JARDIM BOTÂNICO;ROUBO A TRANSEUNTE;32
26419;7;2024;JARDIM BOTÂNICO;ROUBO A TRANSEUNTE;17
26420;8;2024;JARDIM BOTÂNICO;ROUBO A TRANSEUNTE;17
26421;9;2024;JARDIM BOTÂNICO;ROUBO A TRANSEUNTE;13
26422;10;2024;JARDIM BOTÂNICO;ROUBO A TRANSEUNTE;19
26423;11;2024;JARDIM BOTÂNICO;ROUBO A TRANSEUNTE;14
26424;12;2024;JARDIM BOTÂNICO;ROUBO A TRANSEUNTE;12
26425;1;2024;JARDIM BOTÂNICO;ROUBO DE VEÍCULO;0
26426;2;2024;JARDIM BOTÂNICO;ROUBO DE VEÍCULO;3
26427;3;2024;JARDIM BOTÂNICO;ROUBO DE VEÍCULO;2
26428;4;2024;JARDIM BOTÂNICO;ROUBO DE VEÍCULO;2
26429;5;2024;JARDIM BOTÂNICO;ROUBO DE VEÍCULO;2
26430;6;2024;JARDIM BOTÂNICO;ROUBO DE VEÍCULO;2
26431;7;2024;JARDIM BOTÂNICO;ROUBO DE VEÍCULO;2
26432;8;2024;JARDIM BOTÂNICO;ROUBO DE VEÍCULO;2
26433;9;2024;JARDIM BOTÂNICO;ROUBO DE VEÍCULO;1
26434;10;2024;JARDIM BOTÂNICO;ROUBO DE VEÍCULO;2
26435;11;2024;JARDIM BOTÂNICO;ROUBO DE VEÍCULO;1
26436;12;2024;JARDIM BOTÂNICO;ROUBO DE VEÍCULO;0
26437;1;2024;JARDIM BOTÂNICO;ROUBO EM COLETIVO;0
26438;2;2024;JARDIM BOTÂNICO;ROUBO EM COLETIVO;0
26439;3;2024;JARDIM BOTÂNICO;ROUBO EM COLETIVO;0
26440;4;2024;JARDIM BOTÂNICO;ROUBO EM COLETIVO;1
26441;5;2024;JARDIM BOTÂNICO;ROUBO EM COLETIVO;0
26442;6;2024;JARDIM BOTÂNICO;ROUBO EM COLETIVO;0
26443;7;2024;JARDIM BOTÂNICO;ROUBO EM COLETIVO;1
26444;8;2024;JARDIM BOTÂNICO;ROUBO EM COLETIVO;1
26445;9;2024;JARDIM BOTÂNICO;ROUBO EM COLETIVO;1
26446;10;2024;JARDIM BOTÂNICO;ROUBO EM COLETIVO;0
26447;11;2024;JARDIM BOTÂNICO;ROUBO EM COLETIVO;0
26448;12;2024;JARDIM BOTÂNICO;ROUBO EM COLETIVO;0
26449;1;2024;JARDIM BOTÂNICO;ROUBO EM COMÉRCIO;0
26450;2;2024;JARDIM BOTÂNICO;ROUBO EM COMÉRCIO;1
26451;3;2024;JARDIM BOTÂNICO;ROUBO EM COMÉRCIO;0
26452;4;2024;JARDIM BOTÂNICO;ROUBO EM COMÉRCIO;1
26453;5;2024;JARDIM BOTÂNICO;ROUBO EM COMÉRCIO;0
26454;6;2024;JARDIM BOTÂNICO;ROUBO EM COMÉRCIO;1
26455;7;2024;JARDIM BOTÂNICO;ROUBO EM COMÉRCIO;0
26456;8;2024;JARDIM BOTÂNICO;ROUBO EM COMÉRCIO;0
26457;9;2024;JARDIM BOTÂNICO;ROUBO EM COMÉRCIO;1
26458;10;2024;JARDIM BOTÂNICO;ROUBO EM COMÉRCIO;1
26459;11;2024;JARDIM BOTÂNICO;ROUBO EM COMÉRCIO;1
26460;12;2024;JARDIM BOTÂNICO;ROUBO EM COMÉRCIO;0
26461;1;2024;JARDIM BOTÂNICO;ROUBO EM RESIDÊNCIA;0
26462;2;2024;JARDIM BOTÂNICO;ROUBO EM RESIDÊNCIA;1
26463;3;2024;JARDIM BOTÂNICO;ROUBO EM RESIDÊNCIA;0
26464;4;2024;JARDIM BOTÂNICO;ROUBO EM RESIDÊNCIA;0
26465;5;2024;JARDIM BOTÂNICO;ROUBO EM RESIDÊNCIA;0
26466;6;2024;JARDIM BOTÂNICO;ROUBO EM RESIDÊNCIA;0
26467;7;2024;JARDIM BOTÂNICO;ROUBO EM RESIDÊNCIA;0
26468;8;2024;JARDIM BOTÂNICO;ROUBO EM RESIDÊNCIA;0
26469;9;2024;JARDIM BOTÂNICO;ROUBO EM RESIDÊNCIA;0
26470;10;2024;JARDIM BOTÂNICO;ROUBO EM RESIDÊNCIA;2
26471;11;2024;JARDIM BOTÂNICO;ROUBO EM RESIDÊNCIA;0
26472;12;2024;JARDIM BOTÂNICO;ROUBO EM RESIDÊNCIA;1
26473;1;2024;JARDIM BOTÂNICO;TENTATIVA DE HOMICÍDIO;3
26474;2;2024;JARDIM BOTÂNICO;TENTATIVA DE HOMICÍDIO;3
26475;3;2024;JARDIM BOTÂNICO;TENTATIVA DE HOMICÍDIO;0
26476;4;2024;JARDIM BOTÂNICO;TENTATIVA DE HOMICÍDIO;0
26477;5;2024;JARDIM BOTÂNICO;TENTATIVA DE HOMICÍDIO;0
26478;6;2024;JARDIM BOTÂNICO;TENTATIVA DE HOMICÍDIO;0
26479;7;2024;JARDIM BOTÂNICO;TENTATIVA DE HOMICÍDIO;0
26480;8;2024;JARDIM BOTÂNICO;TENTATIVA DE HOMICÍDIO;1
26481;9;2024;JARDIM BOTÂNICO;TENTATIVA DE HOMICÍDIO;3
26482;10;2024;JARDIM BOTÂNICO;TENTATIVA DE HOMICÍDIO;0
26483;11;2024;JARDIM BOTÂNICO;TENTATIVA DE HOMICÍDIO;0
26484;12;2024;JARDIM BOTÂNICO;TENTATIVA DE HOMICÍDIO;1
26485;1;2024;JARDIM BOTÂNICO;TENTATIVA DE LATROCÍNIO;0
26486;2;2024;JARDIM BOTÂNICO;TENTATIVA DE LATROCÍNIO;0
26487;3;2024;JARDIM BOTÂNICO;TENTATIVA DE LATROCÍNIO;1
26488;4;2024;JARDIM BOTÂNICO;TENTATIVA DE LATROCÍNIO;0
26489;5;2024;JARDIM BOTÂNICO;TENTATIVA DE LATROCÍNIO;0
26490;6;2024;JARDIM BOTÂNICO;TENTATIVA DE LATROCÍNIO;0
26491;7;2024;JARDIM BOTÂNICO;TENTATIVA DE LATROCÍNIO;0
26492;8;2024;JARDIM BOTÂNICO;TENTATIVA DE LATROCÍNIO;0
26493;9;2024;JARDIM BOTÂNICO;TENTATIVA DE LATROCÍNIO;0
26494;10;2024;JARDIM BOTÂNICO;TENTATIVA DE LATROCÍNIO;0
26495;11;2024;JARDIM BOTÂNICO;TENTATIVA DE LATROCÍNIO;0
26496;12;2024;JARDIM BOTÂNICO;TENTATIVA DE LATROCÍNIO;0
26497;1;2024;JARDIM BOTÂNICO;TRÁFICO DE DROGAS;5
26498;2;2024;JARDIM BOTÂNICO;TRÁFICO DE DROGAS;5
26499;3;2024;JARDIM BOTÂNICO;TRÁFICO DE DROGAS;3
26500;4;2024;JARDIM BOTÂNICO;TRÁFICO DE DROGAS;1
26501;5;2024;JARDIM BOTÂNICO;TRÁFICO DE DROGAS;5
26502;6;2024;JARDIM BOTÂNICO;TRÁFICO DE DROGAS;5
26503;7;2024;JARDIM BOTÂNICO;TRÁFICO DE DROGAS;1
26504;8;2024;JARDIM BOTÂNICO;TRÁFICO DE DROGAS;6
26505;9;2024;JARDIM BOTÂNICO;TRÁFICO DE DROGAS;6
26506;10;2024;JARDIM BOTÂNICO;TRÁFICO DE DROGAS;10
26507;11;2024;JARDIM BOTÂNICO;TRÁFICO DE DROGAS;2
26508;12;2024;JARDIM BOTÂNICO;TRÁFICO DE DROGAS;7
26509;1;2024;JARDIM BOTÂNICO;USO E PORTE DE DROGAS;9
26510;2;2024;JARDIM BOTÂNICO;USO E PORTE DE DROGAS;2
26511;3;2024;JARDIM BOTÂNICO;USO E PORTE DE DROGAS;6
26512;4;2024;JARDIM BOTÂNICO;USO E PORTE DE DROGAS;4
26513;5;2024;JARDIM BOTÂNICO;USO E PORTE DE DROGAS;3
26514;6;2024;JARDIM BOTÂNICO;USO E PORTE DE DROGAS;5
26515;7;2024;JARDIM BOTÂNICO;USO E PORTE DE DROGAS;2
26516;8;2024;JARDIM BOTÂNICO;USO E PORTE DE DROGAS;1
26517;9;2024;JARDIM BOTÂNICO;USO E PORTE DE DROGAS;0
26518;10;2024;JARDIM BOTÂNICO;USO E PORTE DE DROGAS;1
26519;11;2024;JARDIM BOTÂNICO;USO E PORTE DE DROGAS;1
26520;12;2024;JARDIM BOTÂNICO;USO E PORTE DE DROGAS;2
26521;1;2020;S. E. SIG;ESTUPRO;2
26522;2;2020;S. E. SIG;ESTUPRO;2
26523;3;2020;S. E. SIG;ESTUPRO;2
26524;4;2020;S. E. SIG;ESTUPRO;2
26525;5;2020;S. E. SIG;ESTUPRO;0
26526;6;2020;S. E. SIG;ESTUPRO;3
26527;7;2020;S. E. SIG;ESTUPRO;2
26528;8;2020;S. E. SIG;ESTUPRO;0
26529;9;2020;S. E. SIG;ESTUPRO;2
26530;10;2020;S. E. SIG;ESTUPRO;2
26531;11;2020;S. E. SIG;ESTUPRO;3
26532;12;2020;S. E. SIG;ESTUPRO;1
26533;1;2020;S. E. SIG;FURTO A TRANSEUNTE;1
26534;2;2020;S. E. SIG;FURTO A TRANSEUNTE;2
26535;3;2020;S. E. SIG;FURTO A TRANSEUNTE;2
26536;4;2020;S. E. SIG;FURTO A TRANSEUNTE;1
26537;5;2020;S. E. SIG;FURTO A TRANSEUNTE;0
26538;6;2020;S. E. SIG;FURTO A TRANSEUNTE;1
26539;7;2020;S. E. SIG;FURTO A TRANSEUNTE;2
26540;8;2020;S. E. SIG;FURTO A TRANSEUNTE;0
26541;9;2020;S. E. SIG;FURTO A TRANSEUNTE;0
26542;10;2020;S. E. SIG;FURTO A TRANSEUNTE;0
26543;11;2020;S. E. SIG;FURTO A TRANSEUNTE;0
26544;12;2020;S. E. SIG;FURTO A TRANSEUNTE;2
26545;1;2020;S. E. SIG;FURTO EM VEÍCULO;13
26546;2;2020;S. E. SIG;FURTO EM VEÍCULO;5
26547;3;2020;S. E. SIG;FURTO EM VEÍCULO;5
26548;4;2020;S. E. SIG;FURTO EM VEÍCULO;3
26549;5;2020;S. E. SIG;FURTO EM VEÍCULO;3
26550;6;2020;S. E. SIG;FURTO EM VEÍCULO;5
26551;7;2020;S. E. SIG;FURTO EM VEÍCULO;3
26552;8;2020;S. E. SIG;FURTO EM VEÍCULO;4
26553;9;2020;S. E. SIG;FURTO EM VEÍCULO;5
26554;10;2020;S. E. SIG;FURTO EM VEÍCULO;4
26555;11;2020;S. E. SIG;FURTO EM VEÍCULO;4
26556;12;2020;S. E. SIG;FURTO EM VEÍCULO;2
26557;1;2020;S. E. SIG;HOMICÍDIO;0
26558;2;2020;S. E. SIG;HOMICÍDIO;1
26559;3;2020;S. E. SIG;HOMICÍDIO;0
26560;4;2020;S. E. SIG;HOMICÍDIO;1
26561;5;2020;S. E. SIG;HOMICÍDIO;2
26562;6;2020;S. E. SIG;HOMICÍDIO;0
26563;7;2020;S. E. SIG;HOMICÍDIO;1
26564;8;2020;S. E. SIG;HOMICÍDIO;0
26565;9;2020;S. E. SIG;HOMICÍDIO;0
26566;10;2020;S. E. SIG;HOMICÍDIO;2
26567;11;2020;S. E. SIG;HOMICÍDIO;1
26568;12;2020;S. E. SIG;HOMICÍDIO;0
26569;1;2020;S. E. SIG;LATROCÍNIO;0
26570;2;2020;S. E. SIG;LATROCÍNIO;0
26571;3;2020;S. E. SIG;LATROCÍNIO;0
26572;4;2020;S. E. SIG;LATROCÍNIO;0
26573;5;2020;S. E. SIG;LATROCÍNIO;0
26574;6;2020;S. E. SIG;LATROCÍNIO;0
26575;7;2020;S. E. SIG;LATROCÍNIO;0
26576;8;2020;S. E. SIG;LATROCÍNIO;0
26577;9;2020;S. E. SIG;LATROCÍNIO;0
26578;10;2020;S. E. SIG;LATROCÍNIO;0
26579;11;2020;S. E. SIG;LATROCÍNIO;0
26580;12;2020;S. E. SIG;LATROCÍNIO;0
26581;1;2020;S. E. SIG;LESÃO CORPORAL SEG. DE MORTE;0
